geo_shape;objectid;geo_point_2d;nom_region;departement
"{""coordinates"": [[-0.314093073690065, 45.69051079110442], [-0.311353996966325, 45.70090204784042], [-0.31698137599236, 45.70476603230872], [-0.312592353629028, 45.70912536161047], [-0.312571033674073, 45.7147039945066]], ""type"": ""LineString""}";1967;45.70281692974665, -0.3134676669873194;Nouvelle-Aquitaine;Charente
"{""coordinates"": [[6.486536052702529, 48.63766732506848], [6.486205967609005, 48.63783716605652]], ""type"": ""LineString""}";6389;48.637752245562496, 6.486371010155767;Grand Est;Meurthe-et-Moselle
"{""coordinates"": [[-0.354837040600802, 45.777790410799085], [-0.356204722799642, 45.780033936371254], [-0.356855084078418, 45.782020117263194], [-0.359469865701747, 45.78269582740411], [-0.370590085111718, 45.783801485196484], [-0.384159241916483, 45.79526352188268], [-0.407274015828099, 45.80496185591263]], ""type"": ""LineString""}";1972;45.79164790054287, -0.38012531771061286;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[8.086154082541556, 48.8736299311902], [8.08618795116751, 48.87364978493775]], ""type"": ""LineString""}";6390;48.873639858063974, 8.086171016854532;Grand Est;Bas-Rhin
"{""coordinates"": [[-1.015081471996593, 46.25932302654253], [-1.007374711581229, 46.285071326953684], [-1.003348178086794, 46.28865096604204], [-0.990944057213378, 46.28958213100471], [-0.981309461590377, 46.30042414813878]], ""type"": ""LineString""}";1979;46.282672963880586, -1.001586629606828;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[1.713064449093519, 45.245673395421505], [1.713002501992997, 45.2457271742827]], ""type"": ""LineString""}";6404;45.245700284852106, 1.713033475543258;Nouvelle-Aquitaine;Corrèze
"{""coordinates"": [[-0.981309461590377, 46.30042414813878], [-0.950172947513275, 46.31891309784248], [-0.947272535937247, 46.324114355867664]], ""type"": ""LineString""}";1980;46.31134149977439, -0.9633376974417412;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[0.920821895495594, 45.94009194135775], [0.920879785082988, 45.94009550929758]], ""type"": ""LineString""}";6405;45.940093725327664, 0.9208508402892912;Nouvelle-Aquitaine;Haute-Vienne
"{""coordinates"": [[-0.964997767606631, 45.94568842666418], [-0.965115610990607, 45.945979191040315]], ""type"": ""LineString""}";1987;45.94583380885224, -0.9650566892986191;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[1.420164276464889, 45.26235197097089], [1.420157954830309, 45.26242925318448]], ""type"": ""LineString""}";6406;45.26239061207768, 1.4201611156475993;Nouvelle-Aquitaine;Corrèze
"{""coordinates"": [[-1.109081084470616, 46.140162477698134], [-1.111283273784902, 46.148863302398915], [-1.113347426001692, 46.15151876148224]], ""type"": ""LineString""}";1996;46.146060692459955, -1.110763659287582;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[4.718296421124223, 45.7146397537114], [4.718238785161561, 45.714734656444826]], ""type"": ""LineString""}";6412;45.714687205078114, 4.718267603142892;Auvergne-Rhône-Alpes;Rhône
"{""coordinates"": [[-0.866232457567631, 45.9586474116394], [-0.865867730213631, 45.959215858034895], [-0.865776901072091, 45.9592255523557], [-0.86507979237977, 45.95902870268685], [-0.86504210170648, 45.95901588079659], [-0.865002764197674, 45.959007586958116], [-0.853102661924145, 45.96400680489918], [-0.818966102492741, 45.96806676439105], [-0.80587131103465, 45.96786940743116], [-0.760724749767291, 45.977574508393424], [-0.751909721938426, 45.98304794395003], [-0.740600021849626, 45.99248061292481]], ""type"": ""LineString""}";2003;45.97153571785819, -0.8018825730665429;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[3.127782399072415, 43.346633798185394], [3.132099713610991, 43.34656385101867], [3.133198636820872, 43.347710303513644]], ""type"": ""LineString""}";6428;43.34674355747759, 3.130669253075589;Occitanie;Hérault
"{""coordinates"": [[-0.965115610990607, 45.945979191040315], [-0.968142936486294, 45.94738871810198], [-0.961334689288155, 45.9490132478042], [-0.961598042228369, 45.95367337996198], [-0.954523465908887, 45.95375469397119], [-0.951435184773043, 45.9579943460523]], ""type"": ""LineString""}";2005;45.9514525960998, -0.9604247034482212;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[0.988569256500459, 47.74322612230483], [0.994570061318233, 47.74765809333224], [1.006129338539219, 47.746726979717465], [1.046531638852271, 47.76938253218353], [1.057511470975534, 47.78138324737424]], ""type"": ""LineString""}";6432;47.758811681268845, 1.024582338318547;Centre-Val de Loire;Loir-et-Cher
"{""coordinates"": [[-0.852402785452522, 46.063916002080184], [-0.865958901455678, 46.066520498864776], [-0.88301085631353, 46.0691405805886], [-0.905718484150937, 46.074736091703635], [-0.928679697409127, 46.08119435696571], [-0.928747204473772, 46.081210726035295]], ""type"": ""LineString""}";2008;46.071692888384746, -0.8907710844236056;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[4.194109565714824, 43.604922088782395], [4.191131908799274, 43.6360036152837]], ""type"": ""LineString""}";6434;43.62046285203304, 4.192620737257048;Occitanie;Gard
"{""coordinates"": [[-0.562981465402111, 45.74630865920634], [-0.56294552690168, 45.74630060098705], [-0.562927777585056, 45.74635817597311]], ""type"": ""LineString""}";2012;45.74631999544881, -0.5629468364976539;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[1.563601597928487, 48.6889155079965], [1.562560610658881, 48.69542021948825], [1.562229501595697, 48.69898634510272], [1.562047346041182, 48.70893557080725], [1.564010576776712, 48.71627317261906], [1.556307893624079, 48.72850175905376]], ""type"": ""LineString""}";6437;48.70941699583994, 1.561789565595196;Centre-Val de Loire;Eure-et-Loir
"{""coordinates"": [[-0.836707952540005, 46.06832876248873], [-0.836625963481259, 46.077448640352344], [-0.839919449811561, 46.07826376661623]], ""type"": ""LineString""}";2013;46.07423561161224, -0.8371023477045003;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[4.847090232480454, 43.457665884377136], [4.845787179752903, 43.45937196000328]], ""type"": ""LineString""}";6440;43.45851892219021, 4.846438706116679;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône
"{""coordinates"": [[-0.474030128464641, 45.828352167107], [-0.47805087360268, 45.830347224485514], [-0.479891263290624, 45.83125896824504], [-0.481525708541228, 45.832304615241675], [-0.487429081497562, 45.837407910983096], [-0.498173493705895, 45.8486091134906], [-0.4983532767515, 45.84871230374914]], ""type"": ""LineString""}";2022;45.83767961054108, -0.48683768925357573;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[3.816721749915007, 50.31461678844431], [3.813321716071931, 50.31489831769787], [3.813126278337712, 50.31499718836223]], ""type"": ""LineString""}";6442;50.31476902698801, 3.814913283595318;Hauts-de-France;Nord
"{""coordinates"": [[-0.562981465402111, 45.74630865920634], [-0.562927777585056, 45.74635817597311], [-0.562730958308784, 45.7468632714349], [-0.561117923772347, 45.748631712389084], [-0.560720187804224, 45.74983044511774], [-0.560712323989875, 45.749854066956324], [-0.560694072354965, 45.74987333866324], [-0.556540312091498, 45.754108412930506], [-0.555350581679135, 45.75576323928502], [-0.555356003474874, 45.7557756518531], [-0.555253123480464, 45.75584759245154], [-0.553151895455331, 45.757245626665686], [-0.545653735719015, 45.76747507196917], [-0.538428518051331, 45.77464179241549], [-0.52261471782777, 45.78598230407483], [-0.501105077839102, 45.800939489804215], [-0.499036948077409, 45.80266393806285], [-0.487257643111034, 45.82284223467281], [-0.474081733737895, 45.827734974676915], [-0.473382990727064, 45.82803219623724], [-0.47287256731225, 45.8283381223459]], ""type"": ""LineString""}";2023;45.78921700438466, -0.5189265507311177;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[6.115902975539692, 49.32679609129742], [6.115926672581659, 49.32734447491861]], ""type"": ""LineString""}";6445;49.327070283108014, 6.115914824060676;Grand Est;Moselle
"{""coordinates"": [[-0.806499769749432, 45.67724345951996], [-0.806499523488007, 45.677243431787026], [-0.797495424269162, 45.68149626291701], [-0.794995964243538, 45.68137792141646], [-0.76774608429185, 45.68835910575311], [-0.757653351413636, 45.69153169783117], [-0.727945725449327, 45.69092803768327], [-0.711625604958563, 45.69128813160296], [-0.711573330381853, 45.69126649753815], [-0.711186531377321, 45.691133631967745], [-0.707122505929016, 45.69127286463988], [-0.70674277101484, 45.69122294894428], [-0.68452930206719, 45.691644366990275], [-0.655057717050685, 45.70280060608931], [-0.655048361508461, 45.70284941680959], [-0.653139453492703, 45.706272061514184], [-0.651801365294028, 45.70693762897335]], ""type"": ""LineString""}";2035;45.69080787568999, -0.7281853429623982;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[-0.914418527125661, 46.65000012118297], [-0.945086459344039, 46.669661646832864]], ""type"": ""LineString""}";6448;46.65983088400792, -0.9297524932348501;Pays de la Loire;Vendée
"{""coordinates"": [[-0.650813171635752, 45.7071516874496], [-0.650140895800112, 45.707734656838646], [-0.649858160809289, 45.70793335843725], [-0.640842716645885, 45.71546089926051], [-0.631415708788508, 45.72114241273331]], ""type"": ""LineString""}";2037;45.71451423307846, -0.6413763260205927;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[8.08618795116751, 48.87364978493775], [8.07789513444421, 48.87932009965822], [8.072486564370115, 48.88249634635127], [8.071178756341826, 48.882575334819975]], ""type"": ""LineString""}";6449;48.87850847057739, 8.07884530556074;Grand Est;Bas-Rhin
"{""coordinates"": [[-0.685486230809124, 45.69170679079755], [-0.685475376566599, 45.69176086447442]], ""type"": ""LineString""}";2038;45.69173382763598, -0.6854808036878615;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[1.941948667074353, 48.816016848809454], [1.939596665691417, 48.8156485148774], [1.939466776224342, 48.815669344969315], [1.922843287996115, 48.81721795189474]], ""type"": ""LineString""}";6455;48.81636254871053, 1.9324044457905687;Île-de-France;Yvelines
"{""coordinates"": [[-0.90747562790455, 45.64641423836044], [-0.907440574087628, 45.64642297522592]], ""type"": ""LineString""}";2039;45.646418606793176, -0.9074581009960887;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[2.250077302229438, 49.00457103016043], [2.242006381172896, 49.00815206228834]], ""type"": ""LineString""}";6461;49.00636154622438, 2.246041841701167;Île-de-France;Val-d'Oise
"{""coordinates"": [[-0.650140895800112, 45.707734656838646], [-0.650004390926075, 45.70792148897217], [-0.64467676772045, 45.71290086602645]], ""type"": ""LineString""}";2043;45.710331735663736, -0.647424602317431;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[3.566864736839993, 50.4103274985063], [3.566725781032172, 50.41037231361373]], ""type"": ""LineString""}";6467;50.41034990606001, 3.5667952589360823;Hauts-de-France;Nord
"{""coordinates"": [[-0.685486230809124, 45.69170679079755], [-0.706780529588674, 45.6912936437351], [-0.707122505929016, 45.69127286463988]], ""type"": ""LineString""}";2044;45.69149678242609, -0.6963046470071519;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[4.063864078402964, 48.97012641739321], [4.063861181697324, 48.97011503086082]], ""type"": ""LineString""}";6468;48.970120724127014, 4.063862630050144;Grand Est;Marne
"{""coordinates"": [[-0.907440574087628, 45.64642297522592], [-0.914586580622634, 45.65844757952676], [-0.918962646446552, 45.65924850278742]], ""type"": ""LineString""}";2049;45.65398268860636, -0.9124037255635291;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[4.489135185353965, 48.84887909715072], [4.48914536857493, 48.848866296619754]], ""type"": ""LineString""}";6469;48.84887269688524, 4.489140276964448;Grand Est;Marne
"{""coordinates"": [[-0.933586109468907, 45.73246562925587], [-0.94490526108702, 45.73714242785877], [-0.947174438694174, 45.73814206911293]], ""type"": ""LineString""}";2054;45.73528190781889, -0.9403896383364928;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[-0.653596856761402, 45.71142315704216], [-0.653534493275966, 45.71150539107586]], ""type"": ""LineString""}";6476;45.71146427405902, -0.6535656750186842;Nouvelle-Aquitaine;Charente-Maritime
"{""coordinates"": [[0.251745261891988, 45.73740127438249], [0.247152766981382, 45.75526863069547], [0.235371221058256, 45.786118431823894], [0.221053958136303, 45.80307627365405], [0.219422269373739, 45.80519754533251]], ""type"": ""LineString""}";2061;45.772928795836414, 0.2387097324125985;Nouvelle-Aquitaine;Charente
"{""coordinates"": [[4.866956238369989, 46.38475753636507], [4.867204259506229, 46.38506926877009]], ""type"": ""LineString""}";6479;46.38491340256758, 4.867080248938109;Bourgogne-Franche-Comté;Saône-et-Loire
"{""coordinates"": [[0.059864068437502, 45.947679520692134], [0.059728359827592, 45.9478247955846]], ""type"": ""LineString""}";2065;45.94775215813837, 0.059796214132547;Nouvelle-Aquitaine;Charente
"{""coordinates"": [[4.743355304090821, 45.92713477157179], [4.743499260732875, 45.92744240720498]], ""type"": ""LineString""}";6481;45.92728858938838, 4.743427282411848;Auvergne-Rhône-Alpes;Rhône
"{""coordinates"": [[0.072146355097964, 45.93874434792137], [0.059864068437502, 45.947679520692134]], ""type"": ""LineString""}";2070;45.94321193430675, 0.06600521176773333;Nouvelle-Aquitaine;Charente
"{""coordinates"": [[4.776738398486665, 45.89800990143008], [4.77685536031759, 45.89802090781288]], ""type"": ""LineString""}";6482;45.89801540462147, 4.776796879402127;Auvergne-Rhône-Alpes;Rhône
"{""coordinates"": [[0.140158814720822, 45.8851620446087], [0.118738792288242, 45.909128807492365], [0.090865656853735, 45.924284829632114], [0.072146355097964, 45.93874434792137]], ""type"": ""LineString""}";2071;45.913524613457696, 0.1075579813717533;Nouvelle-Aquitaine;Charente
"{""coordinates"": [[4.723927641561338, 45.843931668662826], [4.723818627337718, 45.84398206046462]], ""type"": ""LineString""}";6483;45.84395686456372, 4.723873134449528;Auvergne-Rhône-Alpes;Rhône
"{""coordinates"": [[-0.326128305449331, 46.27066350321588], [-0.32706296775003, 46.27204249797931], [-0.344651069687129, 46.294886665578325], [-0.355738767742885, 46.309001784718674]], ""type"": ""LineString""}";2079;46.289894848787355, -0.3408507706212459;Nouvelle-Aquitaine;Deux-Sèvres
"{""coordinates"": [[3.193082395668188, 46.02618373337096], [3.196199181063979, 46.030118477038926], [3.197404949379675, 46.031593861001994], [3.198381855937328, 46.033120880032584], [3.198627257754354, 46.03461323587779], [3.199081639520042, 46.03726952750247], [3.202801373575658, 46.05862645484136], [3.205653645693861, 46.07260809190599], [3.206493973661035, 46.07679679500828], [3.206526088204056, 46.07724768555017], [3.206076961728401, 46.08149406606544], [3.206164098244694, 46.08157250281293], [3.206177616780944, 46.08158521122187]], ""type"": ""LineString""}";6484;46.05319521236416, 3.2016407946060723;Auvergne-Rhône-Alpes;Puy-de-Dôme
"{""coordinates"": [[-0.425213676289671, 46.33623244319684], [-0.423641442345377, 46.33776237765792], [-0.421613496111269, 46.33957399845504], [-0.401183370948887, 46.35213861479033], [-0.400950151298899, 46.3520059355765]], ""type"": ""LineString""}";2083;46.344576969544434, -0.41333033364019783;Nouvelle-Aquitaine;Deux-Sèvres
"{""coordinates"": [[6.295545747621127, 48.69985173431178], [6.293873955208031, 48.70287999784282], [6.29392810988306, 48.70302488731646], [6.2990064624027, 48.706044317689596]], ""type"": ""LineString""}";6485;48.70335777846176, 6.295787166573688;Grand Est;Meurthe-et-Moselle
"{""coordinates"": [[-0.423641442345377, 46.33776237765792], [-0.421541464186785, 46.339524074496246], [-0.401183370948887, 46.35213861479033]], ""type"": ""LineString""}";2084;46.34509313791844, -0.4125156191448082;Nouvelle-Aquitaine;Deux-Sèvres
"{""coordinates"": [[4.007706167067118, 46.48365717921139], [3.995742032264441, 46.485059862027136]], ""type"": ""LineString""}";6486;46.48435852061927, 4.00172409966578;Bourgogne-Franche-Comté;Saône-et-Loire
